Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft,contacted
Nstay Homes,Sector 46,82500000,82500000,263 sqyrd,263,> 10 BHK,Ready to Move,Agent: Nstay Homes,"May 05, '25",https://www.magicbricks.com/experion-heartsong-sector-108-gurgaon-pdpid-4d4235303238353331,MagicBricks,313688,0
DLF Alameda,"Sector 73, Delhi Gurgaon Expressway",28000000,28000000,1751 sqft,1751,3 BHK,Ready to Move,Agent: BDS Estate,"Apr 05, '25",https://www.magicbricks.com/dlf-alameda-sector-73-gurgaon-pdpid-4d4235303232373137,MagicBricks,15990,0
M3M Soulitude,Sector 89,15500000,15500000,1423 sqft,1423,3 BHK,Ready to Move,Owner: Siddhartha Saxena,Updated 3 months ago,https://www.magicbricks.com/m3m-soulitude-sector-89-gurgaon-pdpid-4d4235333234383739,MagicBricks,10892,0
Central Park Flower Valley Flamingo Floor,Sector 32 Sohna,13000000,13000000,638 sqft,638,2 BHK,Ready to Move,Certified Agent: Sartaj Associates,Yesterday,https://www.magicbricks.com/central-park-flower-valley-flamingo-floor-sohna-sector-32-gurgaon-pdpid-4d4235303939333233,MagicBricks,20376,0
Experion Heartsong,Sector 108,22500000,22500000,2003 sqft,2003,3 BHK,Ready to Move,Agent: Prop Hunters,"May 05, '25",https://www.magicbricks.com/experion-heartsong-dharampur-gurgaon-pdpid-4d4235303238353331,MagicBricks,11233,0
Adani Samsara Avasa,Sector 63,40000000,40000000,1750 sqft,1750,4 BHK,Under Construction,Agent: Property Clicks,"Mar 27, '25",https://www.magicbricks.com/adani-samsara-avasa-sector-63-gurgaon-pdpid-4d4235343035303531,MagicBricks,22857,0
Experion Heartsong,Sector 108,27500000,27500000,1700 sqft,1700,3 BHK,Ready to Move,Certified Agent D Dwarka Expressway Homes,Yesterday,https://www.magicbricks.com/experion-heartsong-sector-108-gurgaon-pdpid-4d4235303238353331,MagicBricks,16176,0
Indiabulls Centrum Park,Sector 103,21000000,21000000,1900 sqft,1900,3 BHK,Ready to Move,Agent: A 365 Realtors,"May 05, '25",https://www.magicbricks.com/indiabulls-centrum-park-sector-103-gurgaon-pdpid-4d4235303030383737,MagicBricks,11052,0
Indiabulls Enigma,Sector 110,54500000,54500000,3880 sqft,3880,5 BHK,Ready to Move,Certified Agent Locality Superstar D Dwarka Expressway Homes,Yesterday,https://www.magicbricks.com/indiabulls-enigma-sector-110-gurgaon-pdpid-4d4235303231373033,MagicBricks,14046,0
Paras Irene,Sector 70A,45000000,45000000,1800 sqft,1800,4 BHK,Ready to Move,Agent: Propinvesta Pvt Ltd,"May 05, '25",https://www.magicbricks.com/paras-irene-sector-70a-gurgaon-pdpid-4d4235303139373534,MagicBricks,25000,0
DLF Park Place,Sector 54,60000000,60000000,1975 sqft,1975,3 BHK,Ready to Move,Agent: Vashist Properties,"May 05, '25",https://www.magicbricks.com/dlf-park-place-sector-54-gurgaon-pdpid-4d4235303031373531,MagicBricks,30379,0
Godrej Air,Sector 85,30800000,30800000,1800 sqft,1800,3 BHK,Under Construction,Agent: Apexland Base,"Apr 29, '25",https://www.magicbricks.com/godrej-air-sector-85-gurgaon-pdpid-4d4235313139343037,MagicBricks,17111,0
M3M Woodshire,Sector 107,27500000,27500000,1800 sqft,1800,4 BHK,Ready to Move,Owner: rohitash pahuja,Yesterday,https://www.magicbricks.com/m3m-woodshire-sector-107-gurgaon-pdpid-4d4235303130323033,MagicBricks,15277,0
Indiabulls Enigma,Sector 110,48500000,48500000,3400 sqft,3400,4 BHK,Ready to Move,Certified Agent,Posted: 18 hours ago,https://www.magicbricks.com/indiabulls-enigma-sector-110-gurgaon-pdpid-4d4235303231373033,MagicBricks,14264,0
Raisina Residenc,Golf Course Extension Road,14800000,14800000,1705 sqft,1705,3 BHK,Ready to Move,Owner: Ashirwad Ingale,"Posted: May 04, '25",https://www.magicbricks.com/raisina-residenc-golf-course-extension-road-gurgaon-pdpid-4d4235303030313436,MagicBricks,8680,0
Raisina Residenc,Golf Course Extension Road,14500000,14500000,1705 sqft,1705,3 BHK,Ready to Move,Owner: Kapil Deo,"Posted: May 04, '25",https://www.magicbricks.com/raisina-residenc-golf-course-extension-road-gurgaon-pdpid-4d4235303030313436,MagicBricks,8504,0
Emaar Digi Homes,"Ullahawas, Sector 61, Golf Course Extension Road",36000000,36000000,1000 sqft,1000,2 BHK,Ready to Move,Agent: Siddhanth Promoters,"Posted: Mar 22, '25",https://www.magicbricks.com/emaar-digi-homes-ullahawas-gurgaon-pdpid-4d4235313234343135,MagicBricks,36000,0
Emaar Emerald Hills,Sector 65,41500000,41500000,1750 sqft,1750,4 BHK,Ready to Move,Agent: Shivam Property,"Posted: Apr 05, '25",https://www.magicbricks.com/emaar-emerald-hills-sector-65-gurgaon-pdpid-4d4235303232343738,MagicBricks,23714,0
SS The Leaf,Sector 85,59400000,59400000,4950 sqft,4950,5 BHK,Ready to Move,Certified Agent,"Posted: May 05, '25",https://www.magicbricks.com/ss-the-leaf-sector-85-gurgaon-pdpid-4d4235303137373034,MagicBricks,12000,0
Vatika Premium Floors,Sector 82,7800000,7800000,1350 sqft,1350,3 BHK,Ready to Move,Owner: Donna,"Posted: May 04, '25",https://www.magicbricks.com/vatika-premium-floors-sector-82a-gurgaon-pdpid-4d4235303030303337,MagicBricks,5777,0
Vatika Premium Floors,Sector 82,7500000,7500000,1365 sqft,1365,3 BHK,Ready to Move,Owner: dnyanand kondhare,"Posted: May 04, '25",https://www.magicbricks.com/vatika-premium-floors-sector-82-gurgaon-pdpid-4d4235303030303337,MagicBricks,5494,0
Vatika Premium Floors,Sector 82,7200000,7200000,1573 sqft,1573,2 BHK,Ready to Move,Owner: kedar prayag,"Posted: May 04, '25",https://www.magicbricks.com/vatika-premium-floors-sector-82-gurgaon-pdpid-4d4235303030303337,MagicBricks,4577,0
Malibu Town,Sector 47,249899999,249899999,8800 sqft,8800,> 10 BHK,Ready to Move,Owner: Archana,Updated 1 month ago,https://www.magicbricks.com/malibu-town-malibu-town-gurgaon-pdpid-4d4235303030353934,MagicBricks,28397,0
Tata Primanti,Sector 72,54000000,54000000,2000 sqft,2000,4 BHK,Ready to Move,Agent,"Mar 21, '25",https://www.magicbricks.com/tata-primanti-dhani-gurgaon-pdpid-4d4235303030313431,MagicBricks,27000,0
Laxmi Apartments,"Sector 99A, Delhi Gurgaon Expressway",4600000,4600000,440 sqft,440,2 BHK,Ready to Move,Agent,"Apr 11, '25",https://www.magicbricks.com/laxmi-apartments-sector-99a-gurgaon-pdpid-4d4235303932323439,MagicBricks,10454,0
Ireo Victory Valley,Sector 67,45000000,45000000,1950 sqft,1950,3 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/ireo-victory-valley-sector-67-gurgaon-pdpid-4d4235303231363438,MagicBricks,23076,0
Ambience Lagoon,Sector 24,105399999,105399999,3920 sqft,3920,5 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/ambience-lagoon-sector-24-gurgaon-pdpid-4d4235303239383730,MagicBricks,26887,0
Mapsko The Icon,Sector 79,38500000,38500000,2450 sqft,2450,4 BHK,Under Construction,Agent,"May 05, '25",https://www.magicbricks.com/m3m-antalya-hills-phase-i-sector-79-gurgaon-pdpid-4d4235333930323531,MagicBricks,15714,0
Paras Dews,Sector 106,18500000,18500000,1760 sqft,1760,3 BHK,Ready to Move,Agent,"Apr 23, '25",https://www.magicbricks.com/paras-dews-sector-106-gurgaon-pdpid-4d4235303130333033,MagicBricks,10511,0
Bestech Altura,Shikohpur,36500000,36500000,1689 sqft,1689,4 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/bestech-altura-sector-79-gurgaon-pdpid-4d4235303839373234,MagicBricks,21610,0
BPTP Amstoria Verti Greens,Sector 102,28900000,28900000,1322 sqft,1322,2 BHK,Under Construction,Owner,"May 05, '25",https://www.magicbricks.com/bptp-amstoria-verti-greens-sector-102-gurgaon-pdpid-4d4235343239313033,MagicBricks,21860,0
Independent Floors at DLF Gardencity Enclave,Sector 93,17600000,17600000,1280 sqft,1280,3 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/independent-floors-at-dlf-gardencity-enclave-sector-93-gurgaon-pdpid-4d4235333332333035,MagicBricks,13750,0
Ambience Lagoon,Sector 24,105399999,105399999,3920 sqft,3920,5 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/ambience-lagoon-sector-24-gurgaon-pdpid-4d4235303239383730,MagicBricks,26887,0
Uppal Southend,Sector 49,25000000,25000000,310 sqyrd,310,3 BHK,Ready to Move,Agent,"Mar 07, '25",https://www.magicbricks.com/uppal-southend-sector-49-gurgaon-pdpid-4d4235313235363135,MagicBricks,80645,0
DLF Park Place,Sector 54,67500000,67500000,1400 sqft,1400,3 BHK,Ready to Move,Agent,"Mar 28, '25",https://www.magicbricks.com/dlf-park-place-suncity-gurgaon-pdpid-4d4235303031373531,MagicBricks,48214,0
PAREENA COBAN RESIDENCES,"Sector 99A, Delhi Gurgaon Expressway",30000000,30000000,2352 sqft,2352,4 BHK,Ready to Move,Agent,"Apr 28, '25",https://www.magicbricks.com/pareena-coban-residences-sector-99a-gurgaon-pdpid-4d4235303939333738,MagicBricks,12755,0
Unitech Harmony,"Nirvana Country, Sector 50",38000000,38000000,2100 sqft,2100,3 BHK,Ready to Move,Agent,"Mar 28, '25",https://www.magicbricks.com/unitech-harmony-nirvana-country-sector-50-gurgaon-pdpid-4d4235303130303130,MagicBricks,18095,0
Parsvnath Exotica,Sector 53,63000000,63000000,1800 sqft,1800,3 BHK,Ready to Move,Agent,"Mar 22, '25",https://www.magicbricks.com/parsvnath-exotica-sector-53-gurgaon-pdpid-4d4235303139373132,MagicBricks,35000,0
Trisara Our Homes 3,Sector 6 Sohna,5000000,5000000,560 sqft,560,2 BHK,Ready to Move,Agent,"Mar 28, '25",https://www.magicbricks.com/trisara-our-homes-3-sohna-sector-6-gurgaon-pdpid-4d4235303932333434,MagicBricks,8928,0
Bestech Park View City 2,Sohna Road,32500000,32500000,1859 sqft,1859,3 BHK,Ready to Move,Agent,"Mar 11, '25",https://www.magicbricks.com/bestech-park-view-city-2-sohna-road-gurgaon-pdpid-4d4235303239393234,MagicBricks,17482,0
Tulip Yellow,Sector 69,24500000,24500000,1170 sqft,1170,3 BHK,Ready to Move,Agent,"Apr 17, '25",https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,MagicBricks,20940,0
Urban Estate Sector 40,Gurgaon,85000000,85000000,220 sqm,220,9 BHK,Ready to Move,Owner: Sanjay Gurtu,Updated 7 days ago,https://www.magicbricks.com/resale-flat-for-sale-in-urban-estate-sector-40-gurgaon-pdpid-4d4235313235363135,MagicBricks,386363,0
Pyramid Spring Valley,Sector 35 Sohna,15000000,15000000,1100 sqft,1100,3 BHK,Under Construction,Agent: PLAN REALTY CONSULTING KUMAR,Updated 2 weeks ago,https://www.magicbricks.com/pyramid-spring-valley-sohna-sector-35-gurgaon-pdpid-4d4235313236373935,MagicBricks,13636,0
Madhur Jivan Apartment,Sector 56,18000000,18000000,1650 sqft,1650,3 BHK,Ready to Move,Agent: Bansal Properties,"Posted: Mar 25, '25",https://www.magicbricks.com/madhur-jivan-apartment-sector-56-gurgaon-pdpid-4d4235313730353037,MagicBricks,10909,0
Indiabulls Centrum Park,Sector 103,13500000,13500000,1100 sqft,1100,2 BHK,Ready to Move,Agent: Shree Raman Bihari Estaes,"Posted: Mar 16, '25",https://www.magicbricks.com/indiabulls-centrum-park-sector-103-gurgaon-pdpid-4d4235303030383737,MagicBricks,12272,0
Raheja Atlantis,Sector 31,53000000,53000000,1950 sqft,1950,3 BHK,Ready to Move,Agent: M K Realtors,"Posted: Apr 30, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,27179,0
M3M Skywalk,"Sector 74, Delhi Gurgaon Expressway",34000000,34000000,2018 sqft,2018,3 BHK,Ready to Move,Agent: ARD Estates,"Posted: Apr 10, '25",https://www.magicbricks.com/m3m-skywalk-sector-74-gurgaon-pdpid-4d4235313838383436,MagicBricks,16848,0
Uppal Southend,Sector 49,25500000,25500000,2751 sqft,2751,3 BHK,Ready to Move,Agent: S S Realty,"Posted: Apr 05, '25",https://www.magicbricks.com/uppal-southend-uppal-southend-gurgaon-pdpid-4d4235313235363135,MagicBricks,9269,0
MVN Athens Phase II,Sector 5 Sohna,4000000,4000000,800 sqft,800,2 BHK,Ready to Move,Owner: Ajay Kumar,Posted: 3 months ago,https://www.magicbricks.com/mvn-athens-phase-ii-sohna-sector-5-gurgaon-pdpid-4d4235323834363231,MagicBricks,5000,0
Emaar Palm Premier,"Sector 77, Delhi Gurgaon Expressway",25500000,25500000,2025 sqft,2025,3 BHK,Ready to Move,Owner: P Shrivastava,Posted: 3 months ago,https://www.magicbricks.com/emaar-palm-premier-sector-77-gurgaon-pdpid-4d4235313132313233,MagicBricks,12592,0
DLF Regal Gardens,Sector 90,28000000,28000000,2050 sqft,2050,4 BHK,Ready to Move,Agent: DSR Homes,"Posted: Mar 22, '25",https://www.magicbricks.com/dlf-regal-gardens-sector-90-gurgaon-pdpid-4d4235303238333839,MagicBricks,13658,0
Orchid Garden,Sector 54,21500000,21500000,1575 sqft,1575,3 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/orchid-garden-sector-54-gurgaon-pdpid-4d4235303030353831,MagicBricks,13650,0
Orchid Garden,Sector 54,21000000,21000000,1900 sqft,1900,3 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/orchid-garden-sector-54-gurgaon-pdpid-4d4235303030353831,MagicBricks,11052,0
Orris Carnation Residency,Sector 85,5350000,5350000,1115 sqft,1115,2 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/orris-carnation-residency-sector-85-gurgaon-pdpid-4d4235303030353738,MagicBricks,4798,0
Orris Carnation Residency,Sector 85,5300000,5300000,1085 sqft,1085,2 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/orris-carnation-residency-sector-85-gurgaon-pdpid-4d4235303030353738,MagicBricks,4884,0
Orris Carnation Residency,Sector 85,5200000,5200000,1075 sqft,1075,2 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/orris-carnation-residency-sector-85-gurgaon-pdpid-4d4235303030353738,MagicBricks,4837,0
DLF Crest,Sector 54,170000000,170000000,3085 sqft,3085,4 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/dlf-crest-sector-54-gurgaon-pdpid-4d4235303330383133,MagicBricks,55105,0
Sobha City,Sector 108,28000000,28000000,981 sqft,981,2 BHK,Ready to Move,Agent,Yesterday,https://www.magicbricks.com/sobha-city-sector-108-gurgaon-pdpid-4d4235303836323234,MagicBricks,28542,0
Parsvnath Green Ville,Sector 48,11000000,11000000,1500 sqft,1500,2 BHK,Ready to Move,Owner,"May 04, '25",https://www.magicbricks.com/parsvnath-green-ville-sohna-road-gurgaon-pdpid-4d4235303030353530,MagicBricks,7333,0
Unitech Fresco,"Nirvana Country, Sector 50",26600000,26600000,1400 sqft,1400,3 BHK,Ready to Move,Agent,"Mar 28, '25",https://www.magicbricks.com/unitech-fresco-nirvana-country-gurgaon-pdpid-4d4235303137303735,MagicBricks,19000,0
Raisina Residenc,Golf Course Extension Road,60000000,60000000,2900 sqft,2900,4 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/raisina-residenc-ullahawas-gurgaon-pdpid-4d4235303030313436,MagicBricks,20689,0
DLF Camellias,Golf Course Road,751000000,751000000,6000 sqft,6000,4 BHK,Ready to Move,Agent,"Mar 07, '25",https://www.magicbricks.com/dlf-camellias-golf-course-road-gurgaon-pdpid-4d4235303430323636,MagicBricks,125166,0
Signature Global City 79B,Sector 79,19000000,19000000,1325 sqft,1325,3 BHK,Under Construction,Owner,Yesterday,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,MagicBricks,14339,0
Godrej Air,Sector 85,27500000,27500000,1350 sqft,1350,3 BHK,Under Construction,Owner,3 months ago,https://www.magicbricks.com/godrej-air-sector-85-gurgaon-pdpid-4d4235313139343037,MagicBricks,20370,0
BPTP PARK SERENE,"Sector 37D, Delhi Gurgaon Expressway",29000000,29000000,2450 sqft,2450,4 BHK,Ready to Move,Agent,Yesterday,https://www.magicbricks.com/bptp-park-serene-sector-37d-gurgaon-pdpid-4d4235303233323032,MagicBricks,11836,0
Signature Global City 37D II,"Sector 37D, Delhi Gurgaon Expressway",13500000,13500000,1060 sqft,1060,2 BHK,Under Construction,Owner,3 months ago,https://www.magicbricks.com/signature-global-city-37d-ii-sector-37d-gurgaon-pdpid-4d4235333434393335,MagicBricks,12735,0
Godrej Vrikshya,Sector 103,41000000,41000000,2405 sqft,2405,3 BHK,Ready to Move,Agent,Yesterday,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,MagicBricks,17047,0
Sector 51,Sector 51,58000000,58000000,2500 sqft,2500,6 BHK,Ready to Move,Agent: Shrishti & Co,"Mar 21, '25",https://www.magicbricks.com/resale-flat-for-sale-in-sector-51,MagicBricks,23200,0
Raheja Atlantis,Sector 31,23000000,23000000,2350 sqft,2350,3 BHK,Ready to Move,Owner: Mrs kadri,"May 04, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,9787,0
Raheja Atlantis,Sector 31,23000000,23000000,2317 sqft,2317,3 BHK,Ready to Move,Owner: Shubhangi,"May 06, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,9926,0
Raheja Atlantis,Sector 31,22599999,22599999,2311 sqft,2311,3 BHK,Ready to Move,Owner: Mudit Chaudhry,"May 04, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,9779,0
Raheja Atlantis,Sector 31,22000000,22000000,2311 sqft,2311,3 BHK,Ready to Move,Owner: Karthikeyan,"May 04, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,9519,0
Raheja Atlantis,Sector 31,22000000,22000000,2311 sqft,2311,3 BHK,Ready to Move,Owner: Sunil jhunjhunwala,"May 04, '25",https://www.magicbricks.com/raheja-atlantis-sector-31-gurgaon-pdpid-4d4235303030343439,MagicBricks,9519,0
GODREJ ZENITH,New Gurgaon,29500000,29500000,1351 sqft,1351,3 BHK,Under Construction,Certified Agent: Abrade Realty,"May 05, '25",https://www.magicbricks.com/godrej-zenith-new-gurgaon-gurgaon-pdpid-4d4235343139383731,MagicBricks,21835,0
Hero Homes,Sector 104,18500000,18500000,1359 sqft,1359,3 BHK,Ready to Move,Agent: Key Dreams,18 hours ago,https://www.magicbricks.com/hero-homes-sector-104-gurgaon-pdpid-4d4235313139323831,MagicBricks,13612,0
Smartworld Orchard,"Ullahawas, Sector 61, Golf Course Extension Road",26000000,26000000,1549 sqft,1549,3 BHK,Ready to Move,Agent: Shriram Properties,18 hours ago,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,MagicBricks,16785,0
Parsvnath Exotica,Sector 53,63500000,63500000,1900 sqft,1900,3 BHK,Ready to Move,Agent: Siddhanth Promoters,"Apr 02, '25",https://www.magicbricks.com/parsvnath-exotica-sector-53-gurgaon-pdpid-4d4235303139373132,MagicBricks,33421,0
Parsvnath Exotica,Sector 53,58000000,58000000,3400 sqft,3400,4 BHK,Ready to Move,Agent: Siddhanth Promoters,"Apr 08, '25",https://www.magicbricks.com/parsvnath-exotica-sector-53-gurgaon-pdpid-4d4235303139373132,MagicBricks,17058,0
Ambience Island,"Sector 24, Delhi Gurgaon Expressway",52500000,52500000,2812 sqft,2812,3 BHK,Ready to Move,Agent,"Apr 11, '25",https://www.magicbricks.com/ambience-island-sector-24-delhi-gurgaon-expressway-gurgaon-pdpid-4d4235303030383737,MagicBricks,18669,0
Indiabulls Centrum Park,Sector 103,21000000,21000000,1600 sqft,1600,3 BHK,Ready to Move,Agent,"Apr 11, '25",https://www.magicbricks.com/indiabulls-centrum-park-daulatabad-gurgaon-pdpid-4d4235303030383737,MagicBricks,13125,0
Signature Global Orchard Avenue 93,Hayatpur,6200000,6200000,570 sqft,570,2 BHK,Ready to Move,Agent,"Apr 05, '25",https://www.magicbricks.com/signature-global-orchard-avenue-93-hayatpur-gurgaon-pdpid-4d4235303030383737,MagicBricks,10877,0
Trehan Luxury Floors,Sector 63,24500000,24500000,1650 sqft,1650,3 BHK,Ready to Move,Agent,"May 05, '25",https://www.magicbricks.com/trehan-luxury-floors-sector-71-gurgaon-pdpid-4d4235303030383737,MagicBricks,14848,0
DLF City Plot Phase 3,Phase 3 DLF,110000000,110000000,2650 sqft,2650,4 BHK,Ready to Move,Owner,"May 05, '25",https://www.magicbricks.com/dlf-city-plot-phase-3-dlf-phase-3-gurgaon-pdpid-4d4235303934333131,MagicBricks,41509,0
Experion Windchants,Sector 112,117500000,117500000,8515 sqft,8515,5 BHK,Ready to Move,Agent,18 hours ago,https://www.magicbricks.com/experion-windchants-dwarka-expressway-gurgaon-pdpid-4d4235303232333739,MagicBricks,13799,0
Unitech South City II,Sector 49,35800000,35800000,2100 sqft,2100,4 BHK,Ready to Move,Agent,"Mar 27, '25",https://www.magicbricks.com/unitech-south-city-ii-south-city-2-gurgaon-pdpid-4d4235313235363139,MagicBricks,17047,0
DLF The Ultima,New Gurgaon,39500000,39500000,1470 sqft,1470,3 BHK,Ready to Move,Agent,18 hours ago,https://www.magicbricks.com/dlf-the-ultima-new-gurgaon-gurgaon-pdpid-4d4235303237373339,MagicBricks,26870,0
Experion Windchants,Sector 112,95000000,95000000,6471 sqft,6471,4 BHK,Ready to Move,Agent,18 hours ago,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,MagicBricks,14680,0
