Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft
Mahindra Luminare,"Sector 59, Gurgaon",100000000.0,100000000.0,"3,625 sqft",3625.0,4 BHK,Ready To Move,Realty majors,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mahindra-luminare-sector-59-gurgaon-3625-sq-ft-spid-E81775736,99acres,27586
Mahindra Luminare,"Sector 59, Gurgaon",100000000.0,100000000.0,"3,625 sqft",3625.0,4 BHK,Ready To Move,Realty majors,Dealer·3d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mahindra-luminare-sector-59-gurgaon-3625-sq-ft-spid-O81252497,99acres,27586
Tata Primanti,"Sector 72, Gurgaon",53000000.0,53000000.0,"2,905 sqft",2905.0,4 BHK,Ready To Move,DREAM TOWN REALTY,Dealer·2d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2905-sq-ft-r2-spid-T75317253,99acres,18244
Vatika Sovereign Park,"Sector 99, Gurgaon",35000000.0,35000000.0,"2,780 sqft",2780.0,3 BHK,Ready To Move,Philby Real Estate,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-sovereign-park-sector-99-gurgaon-2780-sq-ft-spid-J80299125,99acres,12589
Orchid Petals,"Sector 49, Gurgaon",30099999.0,30099999.0,"1,805 sqft",1805.0,3 BHK,Ready To Move,Nest Finders,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-orchid-petals-sector-49-gurgaon-1805-sq-ft-spid-S80991085,99acres,16675
Best Buy 300 yards floor,"DLF Cyber City, Gurgaon",37800000.0,37800000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,3D BUILDCON,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-cyber-city-gurgaon-2700-sq-ft-spid-L80578215,99acres,14000
Godrej Habitat,"Sector 3, Gurgaon",14100000.0,14100000.0,"1,444 sqft",1444.0,2 BHK,Ready To Move,Yard 2 Acres Realty,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-1444-sq-ft-spid-L79731239,99acres,9764
Sobha City,"Sector 108, Gurgaon",38000000.0,38000000.0,"2,003 sqft",2003.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-spid-X79927667,99acres,18971
Tulip Yellow,"Sector 69, Gurgaon",23000000.0,23000000.0,"1,704 sqft",1704.0,3 BHK,Ready To Move,Balaji Estate,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-M81165577,99acres,13497
Sector 57,"Sector 57, Gurgaon",31900000.0,31900000.0,"2,367 sqft",2367.0,4 BHK,Ready To Move,J jain realtors,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2367-sq-ft-spid-H81063699,99acres,13476
DLF Carlton Estate,"DLF Phase 5, Gurgaon",33000000.0,33000000.0,"1,343 sqft",1343.0,3 BHK,Ready To Move,Owner,1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-carlton-estate-dlf-phase-5-gurgaon-1343-sq-ft-r2-spid-O75807145,99acres,24571
"Palam Vihar, Gurgaon","Palam Vihar, Gurgaon",29000000.0,29000000.0,"2,430 sqft",2430.0,3 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-spid-B81511211,99acres,11934
DLF-2 BEST 300SQYD AND CHEAPEST OPTION,"DLF Phase 2, Gurgaon",38800000.0,38800000.0,"2,400 sqft",2400.0,4 BHK,Ready To Move,Today Associates,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2400-sq-ft-spid-V81758880,99acres,16166
"South City 1, Gurgaon","South City 1, Gurgaon",43000000.0,43000000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,Vohra Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-1-gurgaon-3240-sq-ft-spid-H81613841,99acres,13271
"Sushant Lok Phase 3, Gurgaon","Sushant Lok Phase 3, Gurgaon",24500000.0,24500000.0,"1,836 sqft",1836.0,3 BHK,Ready To Move,Vohra Estate,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-1836-sq-ft-spid-G81463105,99acres,13344
Emaar MGF The Palm Drive,"Sector 66, Gurgaon",41000000.0,41000000.0,"1,950 sqft",1950.0,3 BHK,Ready To Move,Dev Pro Investments,Dealer·2d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-spid-H80795565,99acres,21025
Tulip Yellow,"Sector 69, Gurgaon",23500000.0,23500000.0,"1,704 sqft",1704.0,3 BHK,Ready To Move,RS Realty,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-Q81426477,99acres,13791
Smart World Gems,"Sector 89, Gurgaon",15700000.0,15700000.0,"1,494 sqft",1494.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-G81603379,99acres,10508
Sobha City,"Sector 108, Gurgaon",32500000.0,32500000.0,"1,711 sqft",1711.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-spid-E79928151,99acres,18994
Krisumi Waterfall Residences,"Sector 36A, Gurgaon",48000000.0,48000000.0,"2,538 sqft",2538.0,3 BHK,Ready To Move,GAGGAN SINGH,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-2538-sq-ft-spid-Y79670437,99acres,18912
Sobha City,"Sector 108, Gurgaon",41500000.0,41500000.0,"2,072 sqft",2072.0,3 BHK,Ready To Move,Garg Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2072-sq-ft-spid-X77232855,99acres,20028
private builder floor,"Sector 56, Gurgaon",47500000.0,47500000.0,"4,500 sqft",4500.0,4 BHK,Ready To Move,ARADHYA REALTY,Dealer·4w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-56-gurgaon-4500-sq-ft-spid-J73717573,99acres,10555
M Block Top Terrace,"DLF Phase 2, Gurgaon",33500000.0,33500000.0,"1,935 sqft",1935.0,3 BHK,Ready To Move,PRIME DEALS,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-1935-sq-ft-spid-D73854693,99acres,17312
pilots court,"MG Road, Gurgaon",71500000.0,71500000.0,"3,737 sqft",3737.0,5 BHK,Ready To Move,Owner,4mo ago,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-mg-road-gurgaon-3737-sq-ft-r1-spid-K64167594,99acres,19132
DLF The Crest,"Sector 54, Gurgaon",142500000.0,142500000.0,"2,686 sqft",2686.0,3 BHK,Ready To Move,Khushal Sethi Housing Solutions Pvt. Ltd.,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-crest-sector-54-gurgaon-2686-sq-ft-r5-spid-K71331938,99acres,53052
Puri Emerald Bay,"Sector 104, Gurgaon",34000000.0,34000000.0,"2,450 sqft",2450.0,3 BHK,Ready To Move,PROPERTY POINT,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-2450-sq-ft-spid-E81224219,99acres,13877
Emaar Emerald Hills,"Sector 65, Gurgaon",39500000.0,39500000.0,"18,000 sqft",18000.0,4 BHK,Ready To Move,Dev Pro Investments,Dealer·2d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-3600-sq-ft-spid-U79702405,99acres,2194
ATS Triumph,"Sector 104, Gurgaon",37000000.0,37000000.0,"3,150 sqft",3150.0,4 BHK,Ready To Move,Busystreet Consultants,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-spid-K78440425,99acres,11746
Mahindra Aura,"Sector 110 A, Gurgaon",30500000.0,30500000.0,"2,397 sqft",2397.0,4 BHK,Ready To Move,AGARWAL HOMEZ AND INTERIOR,Dealer·4d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mahindra-aura-sector-110-a-gurgaon-2397-sq-ft-spid-S82034134,99acres,12724
The Close South,"Nirvana Country, Gurgaon",43500000.0,43500000.0,"2,531 sqft",2531.0,3 BHK,Ready To Move,S.S Properties,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-south-nirvana-country-gurgaon-2531-sq-ft-spid-P81890248,99acres,17186
All Punjabi Welfare Association,"Sector 23, Gurgaon",34000000.0,34000000.0,"3,078 sqft",3078.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-3078-sq-ft-spid-H81618061,99acres,11046
The Close North,"Nirvana Country, Gurgaon",44500000.0,44500000.0,"2,605 sqft",2605.0,3 BHK,Ready To Move,S.S Properties,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2605-sq-ft-spid-K81582115,99acres,17082
DLF Garden City Floors,"Sector 92, Gurgaon",28500000.0,28500000.0,"2,610 sqft",2610.0,4 BHK,Ready To Move,IKONIC PROPERTY CONSULTANTS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-garden-city-floors-sector-92-gurgaon-2610-sq-ft-spid-N81422859,99acres,10919
"Palam Vihar, Gurgaon","Palam Vihar, Gurgaon",37000000.0,37000000.0,"4,680 sqft",4680.0,4 BHK,Ready To Move,Skyline realtors,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-palam-vihar-gurgaon-4680-sq-ft-r3-spid-J72343380,99acres,7905
Birla Navya,"Sector 63A, Gurgaon",37000000.0,37000000.0,"3,400 sqft",3400.0,3 BHK,Ready To Move,Agnayi Property Management Company,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-birla-navya-sector-63a-gurgaon-3400-sq-ft-spid-B79557755,99acres,10882
Vipul World,"Sector 48, Gurgaon",49900000.0,49900000.0,"4,518 sqft",4518.0,5 BHK,Ready To Move,Balaji Homes,Dealer·4d ago,https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-vipul-world-sector-48-gurgaon-4518-sq-ft-spid-D81474187,99acres,11044
Malibu Towne,"Malibu Town, Gurgaon",64000000.0,64000000.0,"4,518 sqft",4518.0,4 BHK,Ready To Move,Balaji Homes,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-towne-malibu-town-gurgaon-4518-sq-ft-spid-P80861317,99acres,14165
Unitech South City 2,"Sector 50, Gurgaon",37500000.0,37500000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,Balaji Homes,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-unitech-south-city-2-sector-50-gurgaon-3240-sq-ft-spid-N80837633,99acres,11574
Conscient Elevate,"Sector 59, Gurgaon",46500000.0,46500000.0,"2,095 sqft",2095.0,3 BHK,Ready To Move,Legacy Infra Global,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-spid-B81690754,99acres,22195
TARC Maceo,"Sector 91, Gurgaon",14500000.0,14500000.0,"1,310 sqft",1310.0,2 BHK,Ready To Move,PAM ESTATE,Dealer·1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1310-sq-ft-spid-K81230753,99acres,11068
DLF The Ultima,"Sector 81, Gurgaon",48500000.0,48500000.0,"2,872 sqft",2872.0,4 BHK,Ready To Move,GK Real Estate,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2872-sq-ft-spid-M81726294,99acres,16887
DLF The Ultima,"Sector 81, Gurgaon",36000000.0,36000000.0,"2,132 sqft",2132.0,3 BHK,Ready To Move,GK Real Estate,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2132-sq-ft-spid-Z81250795,99acres,16885
DLF The Primus,"Sector 82A, Gurgaon",41000000.0,41000000.0,"2,576 sqft",2576.0,4 BHK,Ready To Move,GK Real Estate,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-2576-sq-ft-spid-M80724761,99acres,15916
Pareena Coban Residences,"Sector 99A, Gurgaon",19000000.0,19000000.0,"1,997 sqft",1997.0,3 BHK,Ready To Move,VALUEMAX ADVISORS CONSULTING PRIVATE LIMITED,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-coban-residences-sector-99a-gurgaon-1997-sq-ft-spid-B80452377,99acres,9514
Orris Aster Court Premier,"Sector 85, Gurgaon",27500000.0,27500000.0,"2,560 sqft",2560.0,4 BHK,Ready To Move,Owner,2w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-premier-sector-85-gurgaon-2560-sq-ft-spid-E79809141,99acres,10742
Parsvnath Exotica,"Sector 53, Gurgaon",55000000.0,55000000.0,"2,895 sqft",2895.0,3 BHK,Ready To Move,Yash realtors,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-exotica-sector-53-gurgaon-2895-sq-ft-spid-U79966335,99acres,18998
Shree Vardhman Victoria,"Sector 70, Gurgaon",23000000.0,23000000.0,"1,950 sqft",1950.0,3 BHK,Ready To Move,Ganganiya Realtors,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1950-sq-ft-spid-F81846908,99acres,11794
Pareena Express Heights,"Sector 99, Gurgaon",21500000.0,21500000.0,"2,150 sqft",2150.0,3 BHK,Ready To Move,A365 Realtors Private Limited,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-express-heights-sector-99-gurgaon-2150-sq-ft-r2-spid-H77296579,99acres,10000
Ashiana The Center Court,"Sector 88A, Gurgaon",24500000.0,24500000.0,"1,910 sqft",1910.0,3 BHK,Ready To Move,Rock and Bricks Consultant,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-the-center-court-sector-88a-gurgaon-1910-sq-ft-spid-L81710720,99acres,12827
Ashiana The Center Court,"Sector 88A, Gurgaon",24200000.0,24200000.0,"1,910 sqft",1910.0,3 BHK,Ready To Move,Rock and Bricks Consultant,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-the-center-court-sector-88a-gurgaon-1910-sq-ft-spid-O81710906,99acres,12670
Ashiana The Center Court,"Sector 88A, Gurgaon",19200000.0,19200000.0,"1,565 sqft",1565.0,3 BHK,Ready To Move,Rock and Bricks Consultant,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-the-center-court-sector-88a-gurgaon-1565-sq-ft-spid-H81711260,99acres,12268
"A Block Sushant Lok Phase 1, Gurgaon","A Block Sushant Lok Phase 1, Gurgaon",38500000.0,38500000.0,"2,520 sqft",2520.0,4 BHK,Ready To Move,Oxyhom Realty,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-a-block-sushant-lok-phase-1-gurgaon-2520-sq-ft-spid-D79279671,99acres,15277
Puri Diplomatic Greens,"Sector 111, Gurgaon",35000000.0,35000000.0,"2,200 sqft",2200.0,3 BHK,Ready To Move,SOMVEER SHARMA,Dealer·6d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-puri-diplomatic-greens-sector-111-gurgaon-2200-sq-ft-spid-R81988034,99acres,15909
Signature Global City 92,"Sector 92, Gurgaon",10800000.0,10800000.0,"1,050 sqft",1050.0,2 BHK,Ready To Move,Oxford Realtors,Dealer·1w ago,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-92-sector-92-gurgaon-1050-sq-ft-spid-X81866776,99acres,10285
Puri Diplomatic Greens,"Sector 111, Gurgaon",48000000.0,48000000.0,"2,950 sqft",2950.0,4 BHK,Ready To Move,Rohit properties,Dealer·4d ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-puri-diplomatic-greens-sector-111-gurgaon-2950-sq-ft-spid-P80727359,99acres,16271
Tata Primanti,"Sector 72, Gurgaon",43500000.0,43500000.0,"2,185 sqft",2185.0,3 BHK,Ready To Move,Gurgaon Top Realtors,Dealer·3d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2185-sq-ft-spid-R81055533,99acres,19908
Ashiana The Center Court,"Sector 88A, Gurgaon",18800000.0,18800000.0,"1,565 sqft",1565.0,3 BHK,Ready To Move,Rock and Bricks Consultant,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-the-center-court-sector-88a-gurgaon-1565-sq-ft-spid-L80155941,99acres,12012
Mapsko Casa Bella,"Sector 82, Gurgaon",15600000.0,15600000.0,"1,430 sqft",1430.0,3 BHK,Ready To Move,Philby Real Estate,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-1430-sq-ft-spid-M81373787,99acres,10909
M3M Skycity,"Sector 65, Gurgaon",33000000.0,33000000.0,"1,828 sqft",1828.0,3 BHK,Ready To Move,S.S Properties,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-skycity-sector-65-gurgaon-1828-sq-ft-spid-O79853221,99acres,18052
Krisumi Waterfall Residences,"Sector 36A, Gurgaon",46000000.0,46000000.0,"2,538 sqft",2538.0,3 BHK,Ready To Move,AIA LANDBASE,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-2538-sq-ft-spid-M81530157,99acres,18124
Krisumi Waterfall Residences,"Sector 36A, Gurgaon",35500000.0,35500000.0,"1,950 sqft",1950.0,3 BHK,Ready To Move,AIA LANDBASE,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1950-sq-ft-spid-A81530355,99acres,18205
"G block DLF City Phase 1, Gurgaon","G block DLF City Phase 1, Gurgaon",32000000.0,32000000.0,"1,800 sqft",1800.0,3 BHK,Ready To Move,Luxury Abode,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-g-block-dlf-city-phase-1-gurgaon-1800-sq-ft-spid-N81085981,99acres,17777
Vatika Seven Elements,"Sector 89 A, Gurgaon",23900000.0,23900000.0,"1,950 sqft",1950.0,3 BHK,Ready To Move,Space99 Realty,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-seven-elements-sector-89-a-gurgaon-1950-sq-ft-spid-E81029499,99acres,12256
"Uppals Southend, Gurgaon","Uppals Southend, Gurgaon",33000000.0,33000000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,Capital propmart,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-uppals-southend-gurgaon-2700-sq-ft-spid-D81493087,99acres,12222
Signature Global City 92,"Sector 92, Gurgaon",10700000.0,10700000.0,537 sqft,537.0,2 BHK,Ready To Move,JSS Associates,Dealer·1mo ago,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-92-sector-92-gurgaon-537-sq-ft-spid-O81391929,99acres,19925
Ireo Skyon,"Sector 60, Gurgaon",37200000.0,37200000.0,"2,045 sqft",2045.0,3 BHK,Ready To Move,SKYEDGE,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2045-sq-ft-spid-S80845347,99acres,18190
Ansal Housing Highland Park,"Sector 103, Gurgaon",14500000.0,14500000.0,"1,762 sqft",1762.0,3 BHK,Ready To Move,NEXT IN REALTECH PRIVATE LIMITED,Dealer·Today,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ansal-housing-highland-park-sector-103-gurgaon-1762-sq-ft-spid-O81936664,99acres,8229
Sobha City,"Sector 108, Gurgaon",23800000.0,23800000.0,"1,381 sqft",1381.0,2 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1381-sq-ft-spid-Z81325885,99acres,17233
Pareena Coban Residences,"Sector 99A, Gurgaon",20000000.0,20000000.0,"1,997 sqft",1997.0,3 BHK,Ready To Move,NEXT IN REALTECH PRIVATE LIMITED,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-coban-residences-sector-99a-gurgaon-1997-sq-ft-spid-F80037197,99acres,10015
Antriksh Heights,"Sector 84, Gurgaon",15000000.0,15000000.0,"1,825 sqft",1825.0,3 BHK,Ready To Move,Expert Landbase,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-heights-sector-84-gurgaon-1825-sq-ft-spid-K81080203,99acres,8219
Godrej Meridien,"Sector 106, Gurgaon",28000000.0,28000000.0,"1,226 sqft",1226.0,3 BHK,Ready To Move,Yard 2 Acres Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1225-sq-ft-r1-spid-J78856569,99acres,22838
Ansals Palam Vihar,"Palam Vihar, Gurgaon",26500000.0,26500000.0,"2,459 sqft",2459.0,3 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-2459-sq-ft-r1-spid-C76111839,99acres,10776
Ireo Uptown,"Sector 66, Gurgaon",34900000.0,34900000.0,"2,052 sqft",2052.0,4 BHK,Ready To Move,SKYEDGE,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-2052-sq-ft-spid-Z80847269,99acres,17007
Shapoorji Pallonji Joyville Gurugram,"Sector 102, Gurgaon",25500000.0,25500000.0,"1,827 sqft",1827.0,3 BHK,Ready To Move,Professional Real Estate Pvt. Ltd.,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1827-sq-ft-r1-spid-W78301743,99acres,13957
Indiabulls Centrum Park,"Sector 103, Gurgaon",29000000.0,29000000.0,"2,875 sqft",2875.0,4 BHK,Ready To Move,Bhoomi Realtor,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-2875-sq-ft-spid-X81409031,99acres,10086
Ashiana The Center Court,"Sector 88A, Gurgaon",18700000.0,18700000.0,"1,565 sqft",1565.0,3 BHK,Ready To Move,Rock and Bricks Consultant,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-the-center-court-sector-88a-gurgaon-1565-sq-ft-spid-V80156081,99acres,11948
Luxury Builder floor In South City 2,"South City 2, Gurgaon",40000000.0,40000000.0,"4,230 sqft",4230.0,4 BHK,Ready To Move,Instagrow Investments,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-luxury-builder-floor-in-south-city-2-south-city-2-gurgaon-4226-sq-ft-spid-H81071757,99acres,9456
Sare Homes,"Sector 92, Gurgaon",13000000.0,13000000.0,"1,628 sqft",1628.0,3 BHK,Ready To Move,Shreshta consultancy services,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-1628-sq-ft-spid-X80752555,99acres,7985
